1.045000,1.042172,1.025000,1.019545,1.007424
2.880152,4.310455,4.025000,2.188434,1.190455
4.881768,9.761364,9.025000,4.288636,1.168232
7.045000,22.548838,20.025000,9.804596,1.613485
19.045000,78.811061,68.025000,33.238939,1.207424
